window_id,split,segment,start_row,end_row,bars,start_equity,end_equity,return_pct,max_drawdown_pct,active_rate,avg_turnover_per_bar,mean_gross_exposure,rebalance_count,stop_exits,take_profit_exits,filter_exits
13,selection,4,23785,24863,1079,13139.411788251613,19472.03145998517,48.19561007590738,-11.662881767658916,1.0,0.061167747914735865,1.5,22,0,0,0
13,selection,5,24864,25942,1079,19472.03145998517,15008.714921124903,-22.92167896314433,-31.219733849723486,1.0,0.06672845227062095,1.5,24,0,0,0
14,selection,1,22291,23353,1063,10000.0,9872.820926409784,-1.2717907359021563,-2.967332857473859,1.0,0.02367513385002947,0.5,44,0,0,0
14,selection,2,23354,24416,1063,9872.820926409784,9805.534317343812,-0.6815337740602612,-2.3920309007623652,1.0,0.022891188974326664,0.5,41,0,0,0
14,selection,3,24417,25478,1062,9805.534317343812,10074.97020028132,2.7477939928366224,-5.622312010320519,1.0,0.01914626531120523,0.5,37,0,0,0
14,selection,4,25479,26540,1062,10074.97020028132,10487.655643128024,4.096145543290852,-2.264131389068802,1.0,0.017576899372476192,0.5,36,0,0,0
14,selection,5,26541,27602,1062,10487.655643128024,10005.971747076068,-4.5928652927079705,-6.160861737764622,1.0,0.023540490147308666,0.5,41,0,0,0
15,selection,1,24117,25146,1030,10000.0,14676.132111097031,46.761321110970314,-13.90495977088616,1.0,0.08883495145631068,1.5,31,0,0,0
15,selection,2,25147,26175,1029,14676.132111097031,12954.023117988781,-11.734079388711116,-26.719450934234157,1.0,0.07871720116618076,1.5,27,0,0,0
15,selection,3,26176,27204,1029,12954.023117988781,12695.44668284046,-1.9961091067472791,-19.977557632530317,1.0,0.10495626822157435,1.5,36,0,0,0
15,selection,4,27205,28233,1029,12695.44668284046,11793.121092235679,-7.107474145233439,-11.484208801391983,1.0,0.09620991253644315,1.5,33,0,0,0
15,selection,5,28234,29262,1029,11793.121092235679,12476.982546887482,5.798816524508021,-5.936906145141563,1.0,0.09620991253644315,1.5,33,0,0,0
