period,variant,window_id,test_start,test_end,baseline_candidate,variant_candidate,candidate_changed,baseline_gate_pass,variant_gate_pass,baseline_selected,variant_selected,baseline_raw_test_return_pct,variant_raw_test_return_pct,raw_delta_pct,baseline_executed_test_return_pct,variant_executed_test_return_pct,executed_delta_pct,variant_diplom_available,variant_diplom_missing,variant_diplom_stale,variant_diplom_changed,variant_diplom_p_high,variant_diplom_long_p_high_exposure,variant_diplom_gross_reduction_pct,variant_gate_reject_reasons
broad_2022_2026_monthly,fresh_target_only,10,2023-09-26T09:50:00,2023-10-26T09:50:00,voladj_mom_96|long_only|1|0.5|24,mom_48|long_only|3|0.5|24,True,False,False,cash_gate_veto,cash_gate_veto,-10.593953347768782,-1.2799801139976474,9.313973233771135,0.0,0.0,0.0,227,3,1,227,0.7901421160448072,0.2587577089916997,6.288251396897551,"decision_score,catastrophic_regime_risk"
broad_2022_2026_monthly,fresh_target_only,17,2024-04-23T09:50:00,2024-05-23T09:50:00,mom_48|long_only|1|0.5|24,mom_96|long_only|3|0.5|24,True,True,False,alpha_policy,cash_gate_veto,-0.4954212646312794,-3.0731018648588737,-2.5776806002275943,-0.4954212646312794,0.0,0.4954212646312794,215,0,4,215,0.8033502198143726,0.2993599485946963,12.475362624207587,decision_score
broad_2022_2026_monthly,fresh_target_only,18,2024-05-23T09:50:00,2024-06-22T09:50:00,mom_96|long_only|1|0.5|24,mom_96|long_only|1|0.5|24,False,False,False,cash_gate_veto,cash_gate_veto,-4.167648633777732,-3.502895261148875,0.6647533726288573,0.0,0.0,0.0,73,0,0,73,0.8351291446557194,0.3786902393185606,21.422364858731832,"decision_score,catastrophic_regime_risk"
broad_2022_2026_monthly,fresh_target_only,19,2024-06-22T09:50:00,2024-07-22T09:50:00,mom_96|long_only|1|1.5|24,mom_96|long_only|1|1.5|24,False,False,False,cash_gate_veto,cash_gate_veto,-21.819106318882653,-20.70796767943651,1.1111386394461427,0.0,0.0,0.0,70,0,0,70,0.6245042161443799,0.2537203584138335,6.343008904230027,"decision_score,catastrophic_regime_risk"
broad_2022_2026_monthly,fresh_target_only,20,2024-07-22T09:50:00,2024-08-21T09:50:00,mom_96|long_only|1|0.5|24,mom_96|long_only|1|0.5|24,False,False,False,cash_gate_veto,cash_gate_veto,-16.212976458685514,-14.76809418856052,1.4448822701249942,0.0,0.0,0.0,73,3,0,73,0.786235366939328,0.3672758818047592,8.819453888817838,"decision_score,catastrophic_regime_risk"
broad_2022_2026_monthly,fresh_target_only,29,2025-04-18T09:50:00,2025-05-18T09:50:00,mom_96|long_only|1|1.5|24,mom_96|long_only|1|1.5|24,False,False,False,cash_gate_veto,cash_gate_veto,-38.523470797157024,-36.80362962741578,1.719841169741244,0.0,0.0,0.0,95,1,0,95,0.8610291734121175,0.3287193437014058,10.584701183769438,"decision_score,catastrophic_regime_risk"
broad_2022_2026_monthly,fresh_target_only,35,2025-10-15T09:50:00,2025-11-14T09:50:00,mom_96|long_short|1|0.5|24,mom_96|long_only|1|0.5|24,True,False,False,cash_gate_veto,cash_gate_veto,-9.993423839444317,-10.911948652176228,-0.9185248127319117,0.0,0.0,0.0,102,0,0,102,0.8536960767756503,0.3925448736058275,29.20190458204232,"decision_score,catastrophic_regime_risk"
broad_2022_2026_monthly,fresh_target_only,39,2026-02-12T09:50:00,2026-03-14T09:50:00,voladj_mom_96|short_only|3|0.5|24,mom_48|long_only|1|0.5|24,True,False,False,cash_gate_veto,cash_gate_veto,-6.844418295783584,-3.1139173560620126,3.730500939721572,0.0,0.0,0.0,100,0,0,100,0.7218136771808215,0.2982964747572136,7.457411587238312,decision_score
broad_2022_2026_monthly,fresh_target_only,40,2026-03-14T09:50:00,2026-04-13T09:50:00,mom_96|long_only|1|0.5|24,mom_96|long_only|1|0.5|24,False,False,False,cash_gate_veto,cash_gate_veto,-17.546843448274462,-16.534645670161098,1.0121977781133644,0.0,0.0,0.0,104,0,0,104,0.847021593730463,0.3027888545104213,9.08557606431154,decision_score
broad_2022_2026_monthly,fresh_target_only,41,2026-04-13T09:50:00,2026-05-13T09:50:00,voladj_mom_96|long_only|3|0.5|24,voladj_mom_96|long_only|3|0.5|24,False,False,False,cash_gate_veto,cash_gate_veto,-11.8485712003337,-10.484947571013404,1.363623629320296,0.0,0.0,0.0,318,0,0,318,0.8593754396195197,0.2547020674502351,7.604984742290568,"decision_score,catastrophic_regime_risk"
