window_id,split,segment,start_row,end_row,bars,start_equity,end_equity,return_pct,max_drawdown_pct,active_rate,avg_turnover_per_bar,mean_gross_exposure,rebalance_count,stop_exits,take_profit_exits,filter_exits
8,gate,2,17345,17709,365,9834.775077801254,9578.599146530007,-2.604797051734109,-5.170944478656237,1.0,0.038356164383561646,0.5,14,0,0,0
8,gate,3,17710,18074,365,9578.599146530007,9519.520326407626,-0.6167793350427719,-3.8739872392691166,1.0,0.0273972602739726,0.5,10,0,0,0
8,gate,4,18075,18439,365,9519.520326407626,9325.28091206917,-2.0404327915517495,-4.781934996347581,1.0,0.03287671232876712,0.5,12,0,0,0
8,gate,5,18440,18804,365,9325.28091206917,9767.483825001755,4.741979540372521,-1.6599963745804969,1.0,0.0273972602739726,0.5,10,0,0,0
9,gate,1,18805,19153,349,10000.0,10149.591583389834,1.4959158338983425,-1.1907667644194597,1.0,0.01766953248007591,0.5,14,0,0,0
9,gate,2,19154,19502,349,10149.591583389834,9991.416861669377,-1.5584343509872478,-4.0330374981469514,1.0,0.025787966128406687,0.5,14,0,0,0
9,gate,3,19503,19851,349,9991.416861669377,9930.285252532163,-0.6118412431747933,-2.716319233538378,1.0,0.01814708728503361,0.5,12,0,0,0
9,gate,4,19852,20199,348,9930.285252532163,9944.522057673257,0.14336753455761464,-2.4898211760011835,1.0,0.020114943128207635,0.5,14,0,0,0
9,gate,5,20200,20547,348,9944.522057673257,9804.452643066896,-1.4085082600654775,-2.288929443473109,1.0,0.021072797562884188,0.5,14,0,0,0
10,gate,1,20548,20896,349,10000.0,9974.636149720956,-0.253638502790432,-1.9167354699900496,1.0,0.0329512893982808,0.5,12,0,0,0
10,gate,2,20897,21245,349,9974.636149720956,9949.404929828876,-0.25295378711921446,-2.4269542426374358,1.0,0.03724928366762178,0.5,13,0,0,0
10,gate,3,21246,21594,349,9949.404929828876,9666.82917494799,-2.8401271922676163,-3.8590769514984746,1.0,0.034383954154727794,0.5,12,0,0,0
10,gate,4,21595,21942,348,9666.82917494799,9429.07725896452,-2.459461232640947,-3.124226582865286,1.0,0.02586206896551724,0.5,9,0,0,0
10,gate,5,21943,22290,348,9429.07725896452,9479.122852743109,0.5307581262101513,-4.020039476163994,1.0,0.02586206896551724,0.5,9,0,0,0
11,gate,1,22291,22656,366,10000.0,9859.1413723953,-1.408586276047008,-3.379025562736626,1.0,0.03415300546448088,0.5,13,0,0,0
11,gate,2,22657,23021,365,9859.1413723953,9924.332489228824,0.6612250942668707,-1.8032165963374314,1.0,0.024657534246575342,0.5,9,0,0,0
11,gate,3,23022,23386,365,9924.332489228824,9864.321135303926,-0.6046890709277442,-1.3024468370999687,1.0,0.03561643835616438,0.5,13,0,0,0
11,gate,4,23387,23751,365,9864.321135303926,9845.530040466387,-0.19049557065095035,-3.2092990629289386,1.0,0.0273972602739726,0.5,10,0,0,0
11,gate,5,23752,24116,365,9845.530040466387,9567.915385259827,-2.8197024849401564,-5.353155700737345,1.0,0.038356164383561646,0.5,14,0,0,0
12,gate,1,24117,24482,366,10000.0,9847.205130568691,-1.527948694313086,-3.076846237082287,1.0,0.025956284153005466,0.5,10,0,0,0
12,gate,2,24483,24847,365,9847.205130568691,11725.629543297111,19.075711207611846,-3.9840313241959024,1.0,0.010958904109589041,0.5,4,0,0,0
12,gate,3,24848,25212,365,11725.629543297111,12019.144771884026,2.5031937731198495,-2.606876421127824,1.0,0.021917808219178082,0.5,8,0,0,0
12,gate,4,25213,25577,365,12019.144771884026,11001.266252869624,-8.46880987235873,-12.458372441893317,1.0,0.0136986301369863,0.5,5,0,0,0
12,gate,5,25578,25942,365,11001.266252869624,10962.716101856746,-0.3504155805957532,-3.902966378116157,1.0,0.0273972602739726,0.5,10,0,0,0
13,gate,1,25943,26274,332,10000.0,10654.041095084325,6.540410950843256,-7.653726148659734,1.0,0.07680722891566265,1.5,9,0,0,0
13,gate,2,26275,26606,332,10654.041095084325,10797.14648268558,1.3432028872808033,-16.781146001017955,1.0,0.07228915662650602,1.5,8,0,0,0
13,gate,3,26607,26938,332,10797.14648268558,10410.253071905048,-3.5832931543622104,-6.91496092054501,1.0,0.10843373493975904,1.5,12,0,0,0
13,gate,4,26939,27270,332,10410.253071905048,9550.74923154059,-8.256320326006927,-9.18671388350959,1.0,0.07228915662650602,1.5,8,0,0,0
