window_id,validation_start,validation_end,selection_start,selection_end,gate_start,gate_end,test_start,test_end,selected,gate_pass,gate_reject_reasons,alpha_name,mode,k,gross,rebalance_every,raw_alpha_name,raw_mode,raw_k,raw_gross,raw_rebalance_every,selection_initial_cash,selection_final_equity,selection_pnl,selection_return_pct,selection_max_drawdown_pct,selection_sharpe_like,selection_bars,selection_active_rate,selection_avg_turnover_per_bar,selection_total_turnover,selection_mean_gross_exposure,selection_stop_exits,selection_take_profit_exits,selection_filter_exits,selection_diplom_risk_available,selection_diplom_risk_class,selection_diplom_p_high,selection_diplom_risk_penalty_pct,selection_diplom_risk_reason,selection_diplom_risk_active_count,selection_diplom_risk_available_count,selection_diplom_risk_missing_count,selection_diplom_risk_stale_count,selection_diplom_risk_changed_count,selection_stress_return_pct,worst_selection_segment_return_pct,validation_initial_cash,validation_final_equity,validation_pnl,validation_return_pct,validation_max_drawdown_pct,validation_sharpe_like,validation_bars,validation_active_rate,validation_avg_turnover_per_bar,validation_total_turnover,validation_mean_gross_exposure,validation_stop_exits,validation_take_profit_exits,validation_filter_exits,validation_diplom_risk_available,validation_diplom_risk_class,validation_diplom_p_high,validation_diplom_risk_penalty_pct,validation_diplom_risk_reason,validation_diplom_risk_active_count,validation_diplom_risk_available_count,validation_diplom_risk_missing_count,validation_diplom_risk_stale_count,validation_diplom_risk_changed_count,validation_stress_return_pct,worst_validation_segment_return_pct,gate_initial_cash,gate_final_equity,gate_pnl,gate_return_pct,gate_max_drawdown_pct,gate_sharpe_like,gate_bars,gate_active_rate,gate_avg_turnover_per_bar,gate_total_turnover,gate_mean_gross_exposure,gate_stop_exits,gate_take_profit_exits,gate_filter_exits,gate_diplom_risk_available,gate_diplom_risk_class,gate_diplom_p_high,gate_diplom_risk_penalty_pct,gate_diplom_risk_reason,gate_diplom_risk_active_count,gate_diplom_risk_available_count,gate_diplom_risk_missing_count,gate_diplom_risk_stale_count,gate_diplom_risk_changed_count,gate_stress_return_pct,worst_gate_segment_return_pct,expected_return_pct,calibrated_expected_return_pct,uncertainty_pct,neural_uncertainty_pct,uses_neural_feature,neural_feature_bonus_pct,regime_risk,stress_edge_pct,decision_score,trade_probability,decision_mode,calibration_count,calibration_bias_pct,calibration_win_rate,calibration_mean_raw_test_return_pct,selection_period_count,selection_period_win_rate,selection_worst_period_return_pct,gate_period_count,gate_period_win_rate,gate_worst_period_return_pct,diplom_risk_available,diplom_risk_class,diplom_p_high,diplom_risk_penalty_pct,diplom_risk_reason,diplom_risk_active_count,diplom_risk_available_count,diplom_risk_missing_count,diplom_risk_stale_count,diplom_risk_changed_count,soft_risk_flags,test_initial_cash,test_final_equity,test_pnl,test_return_pct,test_max_drawdown_pct,test_sharpe_like,test_bars,test_active_rate,test_avg_turnover_per_bar,test_total_turnover,test_mean_gross_exposure,test_stop_exits,test_take_profit_exits,test_filter_exits,worst_test_segment_return_pct,test_stress_return_pct,raw_test_initial_cash,raw_test_final_equity,raw_test_pnl,raw_test_return_pct,raw_test_max_drawdown_pct,raw_test_sharpe_like,raw_test_bars,raw_test_active_rate,raw_test_avg_turnover_per_bar,raw_test_total_turnover,raw_test_mean_gross_exposure,raw_test_stop_exits,raw_test_take_profit_exits,raw_test_filter_exits,raw_test_diplom_risk_available,raw_test_diplom_risk_class,raw_test_diplom_p_high,raw_test_diplom_risk_penalty_pct,raw_test_diplom_risk_reason,raw_test_diplom_risk_active_count,raw_test_diplom_risk_available_count,raw_test_diplom_risk_missing_count,raw_test_diplom_risk_stale_count,raw_test_diplom_risk_changed_count,raw_test_stress_return_pct,test_diplom_risk_available,test_diplom_risk_class,test_diplom_p_high,test_diplom_risk_penalty_pct,test_diplom_risk_reason,test_diplom_risk_active_count,test_diplom_risk_available_count,test_diplom_risk_missing_count,test_diplom_risk_stale_count,test_diplom_risk_changed_count
24,2024-07-22T09:50:00,2024-11-19T09:50:00,2024-07-22T09:50:00,2024-10-20T09:50:00,2024-10-20T09:50:00,2024-11-19T09:50:00,2024-11-19T09:50:00,2024-12-19T09:50:00,cash_gate_veto,False,"decision_score,catastrophic_regime_risk",cash,cash,0,0.0,0,mom_12,short_only,1,0.5,24,10000.0,10841.144682848217,841.1446828482167,8.41144682848216,-12.113942279303858,0.904378434423434,5388,1.0,0.03906829992576095,210.5,0.5,0,0,0,False,,,0.0,diplom_risk_missing,225,0,225,0,0,-12.196562075628659,-6.930560267665853,10000.0,9070.191854630131,-929.8081453698687,-9.298081453698693,-11.539742632037742,-4.433580172023257,1730,1.0,0.0407514450867052,70.5,0.5,0,0,0,False,,,0.0,diplom_risk_missing,73,0,73,0,0,-15.480934672058899,-4.767570963427192,10000.0,9070.191854630131,-929.8081453698687,-9.298081453698693,-11.539742632037742,-4.433580172023257,1730,1.0,0.0407514450867052,70.5,0.5,0,0,0,False,,,0.0,diplom_risk_missing,73,0,73,0,0,-15.480934672058899,-4.767570963427192,-15.480934672058899,-13.298076847611261,14.621522644885085,2.5807524369455463,False,0.0,1.0,-19.91560977332104,-19.91560977332104,0.20390327496124183,balanced,23,4.365715648895274,0.30434782608695654,-3.895707030892941,4,0.5,-6.638550674750022,2,0.5,-10.541478677028593,False,,,0.0,diplom_risk_missing,73,0,73,0,0,"gate_stress,stress_edge,may_like_regime",10000.0,10000.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,10000.0,9926.954394550814,-73.04560544918604,-0.730456054491857,-8.486115035914587,-0.08904076838879947,1826,1.0,0.0391566265060241,71.5,0.5,0,0,0,False,,,0.0,diplom_risk_missing,77,0,77,0,0,-7.592586050683781,,,,,,,,,,
25,2024-08-21T09:50:00,2024-12-19T09:50:00,2024-08-21T09:50:00,2024-11-19T09:50:00,2024-11-19T09:50:00,2024-12-19T09:50:00,2024-12-19T09:50:00,2025-01-18T09:50:00,cash_gate_veto,False,catastrophic_regime_risk,cash,cash,0,0.0,0,mom_96,short_only,1,1.5,24,10000.0,20132.28357846921,10132.28357846921,101.32283578469212,-30.508980063104772,2.5177106211230567,5299,1.0,0.06708812983581808,355.5,1.5,0,0,0,False,,,0.0,diplom_risk_missing,221,0,221,0,0,40.86964365946262,-1.7072337952039995,10000.0,13496.236802149335,3496.236802149335,34.96236802149335,-22.311108432224792,2.784563557793203,1826,1.0,0.07146768893756845,130.5,1.5,0,0,0,False,,,0.0,diplom_risk_missing,77,0,77,0,0,18.360783357046184,-13.78799964489643,10000.0,13496.236802149335,3496.236802149335,34.96236802149335,-22.311108432224792,2.784563557793203,1826,1.0,0.07146768893756845,130.5,1.5,0,0,0,False,,,0.0,diplom_risk_missing,77,0,77,0,0,18.360783357046184,-13.78799964489643,18.360783357046184,20.759990410007816,54.32640667820628,2.576292315104904,False,0.0,1.0,0.24574807263561738,0.24574807263561738,0.5011308849075959,balanced,24,4.798414105923263,0.2916666666666667,-3.763821573542897,4,0.5,-21.497370784861115,2,0.5,-10.140127268550836,False,,,0.0,diplom_risk_missing,77,0,77,0,0,may_like_regime,10000.0,10000.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,10000.0,6862.1130145517,-3137.8869854483,-31.378869854483003,-34.01025244824272,-4.888097252759403,1577,1.0,0.07514267596702599,118.5,1.5,0,0,0,False,,,0.0,diplom_risk_missing,66,0,66,0,0,-39.06845257355604,,,,,,,,,,
26,2024-09-20T09:50:00,2025-01-18T09:50:00,2024-09-20T09:50:00,2024-12-19T09:50:00,2024-12-19T09:50:00,2025-01-18T09:50:00,2025-01-18T09:50:00,2025-02-17T09:50:00,cash_gate_veto,False,decision_score,cash,cash,0,0.0,0,mom_96,short_only,1,1.5,24,10000.0,19880.08230763516,9880.082307635159,98.80082307635159,-17.633433609891036,2.7998714439620085,5299,1.0,0.0676542743913946,358.5,1.5,0,0,0,False,,,0.0,diplom_risk_missing,221,0,221,0,0,38.71543377655997,-9.68488400287949,10000.0,6862.1130145517,-3137.8869854483,-31.378869854483003,-34.01025244824272,-4.888097252759403,1577,1.0,0.07514267596702599,118.5,1.5,0,0,0,False,,,0.0,diplom_risk_missing,66,0,66,0,0,-39.06845257355604,-12.439726882076762,10000.0,6862.1130145517,-3137.8869854483,-31.378869854483003,-34.01025244824272,-4.888097252759403,1577,1.0,0.07514267596702599,118.5,1.5,0,0,0,False,,,0.0,diplom_risk_missing,66,0,66,0,0,-39.06845257355604,-12.439726882076762,-39.06845257355604,-37.760006866943456,40.365465126791214,1.8579744945534251,False,0.0,0.024883959123004826,-51.92524560000489,-51.92524560000489,0.2164665057661704,balanced,25,2.6168914132251655,0.28,-4.868423504780501,4,0.75,-9.818769714041231,2,0.0,-17.39249177265605,False,,,0.0,diplom_risk_missing,66,0,66,0,0,"gate_stress,gate_month_win_rate,stress_edge",10000.0,10000.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,10000.0,10377.068165342234,377.06816534223435,3.7706816534223364,-15.165599490650594,0.7047547857330915,1928,1.0,0.08013485477178424,154.5,1.5,0,0,0,False,,,0.0,diplom_risk_missing,81,0,81,0,0,-11.141701611727129,,,,,,,,,,
27,2024-10-20T09:50:00,2025-02-17T09:50:00,2024-10-20T09:50:00,2025-01-18T09:50:00,2025-01-18T09:50:00,2025-02-17T09:50:00,2025-02-17T09:50:00,2025-03-19T09:50:00,cash_gate_veto,False,"decision_score,catastrophic_regime_risk",cash,cash,0,0.0,0,mom_96,short_only,3,1.5,24,10000.0,12037.664678068306,2037.6646780683059,20.37664678068305,-27.0054165800257,1.186220470104543,5133,1.0,0.05698421975452952,292.5,1.5,0,0,0,False,,,0.0,diplom_risk_missing,642,0,642,0,0,-10.225125424920423,-11.48895001539807,10000.0,10376.564581791203,376.5645817912027,3.7656458179120333,-12.17490842918184,0.8150314774771334,1928,1.0,0.0645746887966805,124.5,1.5,0,0,0,False,,,0.0,diplom_risk_missing,243,0,243,0,0,-8.414995381984113,-4.54967741016008,10000.0,10376.564581791203,376.5645817912027,3.7656458179120333,-12.17490842918184,0.8150314774771334,1928,1.0,0.0645746887966805,124.5,1.5,0,0,0,False,,,0.0,diplom_risk_missing,243,0,243,0,0,-8.414995381984113,-4.54967741016008,-8.414995381984113,-6.333045005876276,23.545317073211493,2.2471479577138838,False,0.0,0.9908151674980744,-16.06012873274741,-16.06012873274741,0.33579401642709444,balanced,26,4.163900752215674,0.3076923076923077,-4.536150229465007,4,0.5,-10.696459518298774,2,0.5,-4.621994622926051,False,,,0.0,diplom_risk_missing,243,0,243,0,0,"gate_stress,stress_edge,may_like_regime",10000.0,10000.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,10000.0,8217.96252430165,-1782.0374756983492,-17.820374756983494,-26.034069509718183,-2.1132829588202906,2417,1.0,0.06681836988001655,161.5,1.5,0,0,0,False,,,0.0,diplom_risk_missing,303,0,303,0,0,-30.106066081960936,,,,,,,,,,
28,2024-11-19T09:50:00,2025-03-19T09:50:00,2024-11-19T09:50:00,2025-02-17T09:50:00,2025-02-17T09:50:00,2025-03-19T09:50:00,2025-03-19T09:50:00,2025-04-18T09:50:00,cash_gate_veto,False,decision_score,cash,cash,0,0.0,0,mom_96,short_only,3,0.5,24,10000.0,10405.572186525294,405.57218652529446,4.055721865252937,-10.454346085862475,0.6872322988398195,5331,1.0,0.020352654778203784,108.50000262260437,0.5,0,0,0,False,,,0.0,diplom_risk_missing,669,0,669,0,0,-6.652908442313987,-3.2850433596420037,10000.0,9405.29199017825,-594.7080098217502,-5.947080098217505,-9.268976122275518,-2.113282825395929,2417,1.0,0.02227279044499711,53.833334505558014,0.5,0,0,0,False,,,0.0,diplom_risk_missing,303,0,303,0,0,-10.88060109293718,-3.775854298489101,10000.0,9405.29199017825,-594.7080098217502,-5.947080098217505,-9.268976122275518,-2.113282825395929,2417,1.0,0.02227279044499711,53.833334505558014,0.5,0,0,0,False,,,0.0,diplom_risk_missing,303,0,303,0,0,-10.88060109293718,-3.775854298489101,-10.88060109293718,-9.04993368214814,9.462654610618264,2.088768796829304,False,0.0,0.8024642944171781,-13.5655592374903,-13.5655592374903,0.19254006478413593,balanced,27,3.6613348215780785,0.2962962962962963,-5.028158545299025,4,0.5,-4.570892807148064,2,0.0,-4.355725548250389,False,,,0.0,diplom_risk_missing,303,0,303,0,0,"gate_stress,gate_month_win_rate,stress_edge,may_like_regime",10000.0,10000.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,10000.0,10044.829003439272,44.82900343927213,0.44829003439272874,-10.551822026286795,0.21044158319374612,2552,1.0,0.02514367867086001,64.16666796803474,0.5,0,0,0,True,high,0.8091191085116867,0.0,diplom_risk_missing,321,46,275,0,0,-5.798627028885239,,,,,,,,,,
29,2024-12-19T09:50:00,2025-04-18T09:50:00,2024-12-19T09:50:00,2025-03-19T09:50:00,2025-03-19T09:50:00,2025-04-18T09:50:00,2025-04-18T09:50:00,2025-05-18T09:50:00,cash_gate_veto,False,"decision_score,catastrophic_regime_risk",cash,cash,0,0.0,0,mom_96,long_only,1,1.5,24,10000.0,15836.071647148521,5836.071647148521,58.36071647148522,-30.84298211365447,1.6133830683589658,5922,1.0,0.06661600810536981,394.5,1.5,0,0,0,False,,,0.0,diplom_risk_missing,247,0,247,0,0,6.527918435154945,-1.3583086892959284,10000.0,7302.015455739503,-2697.9845442604974,-26.979845442604976,-34.3503756827825,-1.945521876866783,2552,0.9717868338557993,0.06711456978395815,171.2763820886612,1.416779621641464,0,0,0,True,high,0.8319263787542861,100.0,"diplom_risk_missing,diplom_long_veto,diplom_long_risk_penalty",107,23,84,0,23,-38.52070574241914,-14.537261449185868,10000.0,7302.015455739503,-2697.9845442604974,-26.979845442604976,-34.3503756827825,-1.945521876866783,2552,0.9717868338557993,0.06711456978395815,171.2763820886612,1.416779621641464,0,0,0,True,high,0.8319263787542861,100.0,"diplom_risk_missing,diplom_long_veto,diplom_long_risk_penalty",107,23,84,0,23,-38.52070574241914,-14.537261449185868,-38.52070574241914,-36.553117683313104,35.72715036868313,2.7613602497040457,False,0.0,1.0,-50.5576203123522,-50.5576203123522,0.19543032711035058,balanced,28,3.935176118212073,0.32142857142857145,-4.832571096024319,4,0.75,-9.606158181765812,2,0.0,-23.435013806617498,True,high,0.8319263787542861,100.0,"diplom_risk_missing,diplom_long_veto,diplom_long_risk_penalty",107,23,84,0,23,"gate_stress,gate_month_win_rate,stress_edge,may_like_regime",10000.0,10000.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,10000.0,6381.0138305321125,-3618.9861694678875,-36.18986169467887,-44.431907064115514,-4.882176157092949,2286,0.958005249343832,0.07025302400321994,160.59841287136078,1.3776346166615725,0,0,0,True,high,0.8764209338909403,100.0,"diplom_long_risk_penalty,diplom_risk_missing,diplom_long_veto",96,35,61,0,35,-45.68910658434827,,,,,,,,,,
30,2025-01-18T09:50:00,2025-05-18T09:50:00,2025-01-18T09:50:00,2025-04-18T09:50:00,2025-04-18T09:50:00,2025-05-18T09:50:00,2025-05-18T09:50:00,2025-06-17T09:50:00,cash_gate_veto,False,"decision_score,catastrophic_regime_risk",cash,cash,0,0.0,0,mom_48,short_only,1,1.0,24,10000.0,11442.509572563056,1442.5095725630563,14.425095725630555,-21.538215428583072,0.7440482817717525,6897,1.0,0.0665506742061766,459.0,1.0,0,0,0,True,high,0.7578449169659492,0.0,"diplom_risk_missing,ok",288,12,276,0,0,-27.794707317699086,-4.597175821988165,10000.0,8363.9794804346,-1636.0205195653998,-16.360205195653997,-19.29988892733131,-2.673465453552393,2286,1.0,0.06955380577427822,159.0,1.0,0,0,0,True,high,0.8764209338909403,0.0,"ok,diplom_risk_missing",96,29,67,0,0,-28.694099969935404,-7.263878739230445,10000.0,8363.9794804346,-1636.0205195653998,-16.360205195653997,-19.29988892733131,-2.673465453552393,2286,1.0,0.06955380577427822,159.0,1.0,0,0,0,True,high,0.8764209338909403,0.0,"ok,diplom_risk_missing",96,29,67,0,0,-28.694099969935404,-7.263878739230445,-28.694099969935404,-26.754172808596124,29.87859778445655,2.44593382376479,False,0.0,1.0,-38.71168203315592,-38.71168203315592,0.2149009794025186,balanced,29,3.8798543226785625,0.3103448275862069,-5.913856978736544,4,0.25,-10.80947648602858,2,0.0,-8.960292249013701,True,high,0.8764209338909403,0.0,"ok,diplom_risk_missing",96,29,67,0,0,"gate_stress,gate_month_win_rate,stress_edge,may_like_regime",10000.0,10000.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,10000.0,9168.181455447499,-831.8185445525014,-8.318185445525017,-21.162688665632544,-0.9994844602672357,2423,1.0,0.061494015683037556,149.0,1.0,0,0,0,True,high,0.8764209338909403,0.0,"diplom_risk_missing,ok",101,25,76,0,0,-21.049512624707923,,,,,,,,,,
31,2025-02-17T09:50:00,2025-06-17T09:50:00,2025-02-17T09:50:00,2025-05-18T09:50:00,2025-05-18T09:50:00,2025-06-17T09:50:00,2025-06-17T09:50:00,2025-07-17T09:50:00,cash_gate_veto,False,"decision_score,catastrophic_regime_risk",cash,cash,0,0.0,0,neural_ensemble,short_only,3,0.5,24,10000.0,9512.252282323921,-487.74771767607854,-4.877477176760781,-11.591659954113364,-0.5162229488978967,7255,1.0,0.03700895957253375,268.5000016987324,0.5,0,0,0,True,high,0.8764209338909403,0.0,diplom_risk_missing,909,85,824,0,0,-27.302291238401168,-5.7785268418254265,10000.0,9829.138550614685,-170.8614493853147,-1.7086144938531445,-8.43011281091296,-0.724555263566641,2423,1.0,0.0374879628063183,90.83333387970924,0.5,0,0,0,True,high,0.8764209338909403,0.0,diplom_risk_missing,303,44,259,0,0,-10.253763404514139,-2.649053744571772,10000.0,9829.138550614685,-170.8614493853147,-1.7086144938531445,-8.43011281091296,-0.724555263566641,2423,1.0,0.0374879628063183,90.83333387970924,0.5,0,0,0,True,high,0.8764209338909403,0.0,diplom_risk_missing,303,44,259,0,0,-10.253763404514139,-2.649053744571772,-10.253763404514139,-8.038901906479328,6.89943264832664,2.3776360667578067,True,0.0,1.0,-11.953703333393651,-11.953703333393651,0.15026000774250595,balanced,30,4.429722996069623,0.3,-5.994001260962827,4,0.25,-2.376150644438313,2,0.5,-1.720921477862869,True,high,0.8764209338909403,0.0,diplom_risk_missing,303,44,259,0,0,"gate_stress,stress_edge,may_like_regime",10000.0,10000.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,10000.0,9201.258879249404,-798.7411207505957,-7.987411207505957,-8.145138761784299,-3.4747702249360626,2552,1.0,0.03611546527115529,92.1666673719883,0.5,0,0,0,True,high,0.8442525639915545,0.0,diplom_risk_missing,321,47,274,0,0,-16.099099234614144,,,,,,,,,,
32,2025-03-19T09:50:00,2025-07-17T09:50:00,2025-03-19T09:50:00,2025-06-17T09:50:00,2025-06-17T09:50:00,2025-07-17T09:50:00,2025-07-17T09:50:00,2025-08-16T09:50:00,cash_gate_veto,False,decision_score,cash,cash,0,0.0,0,voladj_rev_96,short_only,1,0.5,24,10000.0,10616.509529068673,616.5095290686731,6.16509529068674,-9.905186413595734,0.7352999263350404,7261,1.0,0.029265941330395263,212.5,0.5,0,0,0,True,high,0.8764209338909403,0.0,"diplom_risk_missing,ok",303,104,199,0,0,-14.183559977923855,-5.409158719604779,10000.0,9161.082061305928,-838.9179386940723,-8.389179386940725,-9.500506184582292,-3.400816418417016,2552,1.0,0.027233542319749216,69.5,0.5,0,0,0,True,high,0.7606170383795451,0.0,"diplom_risk_missing,ok",107,29,78,0,0,-14.548079297708405,-4.417354851571787,10000.0,9161.082061305928,-838.9179386940723,-8.389179386940725,-9.500506184582292,-3.400816418417016,2552,1.0,0.027233542319749216,69.5,0.5,0,0,0,True,high,0.7606170383795451,0.0,"diplom_risk_missing,ok",107,29,78,0,0,-14.548079297708405,-4.417354851571787,-14.548079297708405,-12.368110877077811,9.58017517062396,2.627286471526582,False,0.0,0.8305747312711246,-16.967034283702883,-16.967034283702883,0.14541095603067705,balanced,31,4.35993684126119,0.2903225806451613,-6.058304807625509,4,0.75,-0.07576169214659201,2,0.0,-7.497954187565192,True,high,0.7606170383795451,0.0,"diplom_risk_missing,ok",107,29,78,0,0,"gate_stress,gate_month_win_rate,stress_edge,may_like_regime",10000.0,10000.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,10000.0,9135.72432668924,-864.2756733107599,-8.642756733107603,-9.92681348785186,-3.4500163034247318,2424,1.0,0.027433993399339933,66.5,0.5,0,0,0,True,high,0.6421222786290768,0.0,"diplom_risk_missing,ok",101,39,62,0,0,-14.528917722430357,,,,,,,,,,
33,2025-04-18T09:50:00,2025-08-16T09:50:00,2025-04-18T09:50:00,2025-07-17T09:50:00,2025-07-17T09:50:00,2025-08-16T09:50:00,2025-08-16T09:50:00,2025-09-15T09:50:00,cash_gate_veto,False,decision_score,cash,cash,0,0.0,0,mom_96,short_only,1,0.5,24,10000.0,10009.766771255769,9.766771255768617,0.09766771255768081,-10.300275498557788,0.10130838349988176,7261,1.0,0.025134279024927694,182.5,0.5,0,0,0,True,high,0.8442525639915545,0.0,"diplom_risk_missing,ok",303,74,229,0,0,-16.624805170566137,-6.149495546267558,10000.0,8932.092739720892,-1067.9072602791075,-10.679072602791074,-12.66999073290922,-4.743686294487618,2424,1.0,0.028259075907590758,68.5,0.5,0,0,0,True,high,0.625496897167102,0.0,"diplom_risk_missing,ok",101,25,76,0,0,-16.602515241634595,-4.465670375648223,10000.0,8932.092739720892,-1067.9072602791075,-10.679072602791074,-12.66999073290922,-4.743686294487618,2424,1.0,0.028259075907590758,68.5,0.5,0,0,0,True,high,0.625496897167102,0.0,"diplom_risk_missing,ok",101,25,76,0,0,-16.602515241634595,-4.465670375648223,-16.602515241634595,-14.398400169076819,12.013963192591676,2.2169656383039635,False,0.0,0.8403828836894852,-19.863861612018134,-19.863861612018134,0.160650241230421,balanced,32,4.408230145115552,0.28125,-6.139068930296826,4,0.25,-4.953847690276469,2,0.0,-8.066821543824975,True,high,0.625496897167102,0.0,"diplom_risk_missing,ok",101,25,76,0,0,"gate_stress,gate_month_win_rate,stress_edge,may_like_regime",10000.0,10000.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,10000.0,9965.913486130868,-34.08651386913152,-0.3408651386913153,-5.120485090407978,-0.0646119930411768,2579,1.0,0.02384645211322218,61.5,0.5,0,0,0,True,high,0.7068409354380174,0.0,"diplom_risk_missing,ok",108,23,85,0,0,-6.294332275345116,,,,,,,,,,
34,2025-05-18T09:50:00,2025-09-15T09:50:00,2025-05-18T09:50:00,2025-08-16T09:50:00,2025-08-16T09:50:00,2025-09-15T09:50:00,2025-09-15T09:50:00,2025-10-15T09:50:00,cash_gate_veto,False,"decision_score,catastrophic_regime_risk",cash,cash,0,0.0,0,neural_ensemble,short_only,1,0.5,24,10000.0,10339.216627617976,339.216627617976,3.3921662761797533,-11.231954478383111,0.4118178645232661,7399,1.0,0.03966752263819435,293.5,0.5,0,0,0,True,high,0.7630227161686903,0.0,"diplom_risk_missing,ok",309,42,267,0,0,-22.93406182664861,-3.192036860575931,10000.0,9805.443985346148,-194.5560146538519,-1.9455601465385164,-6.193833832233242,-0.7761423850150074,2579,1.0,0.0397440868553703,102.5,0.5,0,0,0,True,high,0.7068409354380174,0.0,"diplom_risk_missing,ok",108,13,95,0,0,-11.511508358250888,-3.8716783746177263,10000.0,9805.443985346148,-194.5560146538519,-1.9455601465385164,-6.193833832233242,-0.7761423850150074,2579,1.0,0.0397440868553703,102.5,0.5,0,0,0,True,high,0.7068409354380174,0.0,"diplom_risk_missing,ok",108,13,95,0,0,-11.511508358250888,-3.8716783746177263,-11.511508358250888,-9.127796013604813,10.831302286627961,2.8452980435556836,True,0.0,1.0,-14.4187518139246,-14.4187518139246,0.20895907538120947,balanced,33,4.76742468929215,0.2727272727272727,-5.963365785096659,4,0.5,-4.805518610313275,2,0.5,-3.665652633446226,True,high,0.7068409354380174,0.0,"diplom_risk_missing,ok",108,13,95,0,0,"gate_stress,stress_edge,may_like_regime",10000.0,10000.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,10000.0,10956.365727841083,956.3657278410828,9.563657278410819,-6.406013938908628,2.7348939883638157,2552,1.0,0.039380877742946706,100.5,0.5,0,0,0,True,high,0.7068409354380174,0.0,"diplom_risk_missing,ok",107,7,100,0,0,-0.9279999667125005,,,,,,,,,,
35,2025-06-17T09:50:00,2025-10-15T09:50:00,2025-06-17T09:50:00,2025-09-15T09:50:00,2025-09-15T09:50:00,2025-10-15T09:50:00,2025-10-15T09:50:00,2025-11-14T09:50:00,cash_gate_veto,False,"decision_score,catastrophic_regime_risk",cash,cash,0,0.0,0,mom_96,long_only,1,0.5,24,10000.0,9541.700250819364,-458.29974918063635,-4.582997491806362,-15.636719352494556,-0.4206984773903562,7555,1.0,0.022191792927697192,167.6589955687523,0.4905719284976578,0,0,0,True,high,0.7606170383795451,19.015425959488628,"diplom_risk_missing,diplom_long_risk_penalty",315,62,253,0,62,-19.330394551143893,-6.785177665102471,10000.0,8085.777090036373,-1914.222909963627,-19.142229099636264,-19.537693364415667,-5.8964734071222455,2552,1.0,0.02373631062645897,60.5750647187233,0.490495904299159,0,0,0,True,high,0.5980184556611332,14.95046139152833,"diplom_risk_missing,diplom_long_risk_penalty,diplom_risk_stale",107,25,81,1,25,-23.903185978109796,-8.092775637511618,10000.0,8085.777090036373,-1914.222909963627,-19.142229099636264,-19.537693364415667,-5.8964734071222455,2552,1.0,0.02373631062645897,60.5750647187233,0.490495904299159,0,0,0,True,high,0.5980184556611332,14.95046139152833,"diplom_risk_missing,diplom_long_risk_penalty,diplom_risk_stale",107,25,81,1,25,-23.903185978109796,-8.092775637511618,-23.903185978109796,-21.27965391364946,13.89644359865032,2.8060971042271876,False,0.0,1.0,-27.643409173177073,-27.643409173177073,0.12033692656621524,balanced,34,5.247064128920666,0.29411764705882354,-5.506688636169969,4,0.5,-7.745278926142751,2,0.0,-12.74561074217171,True,high,0.5980184556611332,14.95046139152833,"diplom_risk_missing,diplom_long_risk_penalty,diplom_risk_stale",107,25,81,1,25,"gate_stress,gate_month_win_rate,stress_edge,may_like_regime",10000.0,10000.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,10000.0,9020.194906400595,-979.8050935994052,-9.798050935994052,-15.00674778560379,-2.589773245208476,2442,1.0,0.023136773136773137,56.5,0.5,0,0,0,False,,,0.0,"diplom_risk_stale,diplom_risk_missing",102,0,86,16,0,-14.758907063404225,,,,,,,,,,
